TimeStamp,Ether
2020-08-18 13:45:00,424.73
2020-08-18 14:00:00,426.09
2020-08-18 14:15:00,421.78
2020-08-18 14:30:00,415.92
2020-08-18 14:45:00,419.99
2020-08-18 15:00:00,422.32
2020-08-18 15:15:00,425.55
2020-08-18 15:30:00,423.46
2020-08-18 15:45:00,422.23
2020-08-18 16:00:00,420.13
2020-08-19 09:30:00,414.69
2020-08-19 09:45:00,414.98
2020-08-19 10:00:00,413.49
2020-08-19 10:15:00,412.78
2020-08-19 10:30:00,412.09
2020-08-19 10:45:00,409.14
2020-08-19 11:00:00,412.29
2020-08-19 11:15:00,413.85
2020-08-19 11:30:00,414.16
2020-08-19 11:45:00,414.33
2020-08-19 12:00:00,412.98
2020-08-19 12:15:00,413.15
2020-08-19 12:30:00,413.07
2020-08-19 12:45:00,411.73
2020-08-19 13:00:00,412.19
2020-08-19 13:15:00,414.0
2020-08-19 13:30:00,412.42
2020-08-19 13:45:00,410.42
2020-08-19 14:00:00,412.38
2020-08-19 14:15:00,413.49
2020-08-19 14:30:00,413.29
2020-08-19 14:45:00,412.44
2020-08-19 15:00:00,408.65
2020-08-19 15:15:00,407.48
2020-08-19 15:30:00,408.52
2020-08-19 15:45:00,407.45
2020-08-19 16:00:00,409.59
2020-08-20 09:30:00,408.2
2020-08-20 09:45:00,408.07
2020-08-20 10:00:00,409.68
2020-08-20 10:15:00,408.9
2020-08-20 10:30:00,409.31
2020-08-20 10:45:00,409.15
2020-08-20 11:00:00,409.53
2020-08-20 11:15:00,407.74
2020-08-20 11:30:00,407.85
2020-08-20 11:45:00,407.63
2020-08-20 12:00:00,411.47
2020-08-20 12:15:00,410.28
2020-08-20 12:30:00,410.29
2020-08-20 12:45:00,409.87
2020-08-20 13:00:00,409.15
2020-08-20 13:15:00,409.0
2020-08-20 13:30:00,409.53
2020-08-20 13:45:00,411.04
2020-08-20 14:00:00,412.39
2020-08-20 14:15:00,411.38
2020-08-20 14:30:00,413.15
2020-08-20 14:45:00,413.15
2020-08-20 15:00:00,414.62
2020-08-20 15:15:00,414.02
2020-08-20 15:30:00,413.0
2020-08-20 15:45:00,414.52
2020-08-20 16:00:00,415.36
2020-08-21 09:30:00,409.92
2020-08-21 09:45:00,409.53
2020-08-21 10:00:00,408.47
2020-08-21 10:15:00,407.34
2020-08-21 10:30:00,407.64
2020-08-21 10:45:00,406.85
2020-08-21 11:00:00,408.53
2020-08-21 11:15:00,407.57
2020-08-21 11:30:00,406.71
2020-08-21 11:45:00,405.28
2020-08-21 12:00:00,405.31
2020-08-21 12:15:00,402.93
2020-08-21 12:30:00,400.07
2020-08-21 12:45:00,404.85
2020-08-21 13:00:00,406.67
2020-08-21 13:15:00,406.89
2020-08-21 13:30:00,406.98
2020-08-21 13:45:00,404.88
2020-08-21 14:00:00,402.07
2020-08-21 14:15:00,403.7
2020-08-21 14:30:00,404.7
2020-08-21 14:45:00,407.01
2020-08-21 15:00:00,405.29
2020-08-21 15:15:00,404.0
2020-08-21 15:30:00,405.13
2020-08-21 15:45:00,406.1
2020-08-21 16:00:00,404.21
2020-08-24 09:30:00,404.46
2020-08-24 09:45:00,404.06
2020-08-24 10:00:00,405.2
2020-08-24 10:15:00,406.0
2020-08-24 10:30:00,404.74
2020-08-24 10:45:00,404.96
2020-08-24 11:00:00,405.23
2020-08-24 11:15:00,407.69
2020-08-24 11:30:00,407.0
2020-08-24 11:45:00,406.22
2020-08-24 12:00:00,406.93
2020-08-24 12:15:00,408.05
2020-08-24 12:30:00,407.29
2020-08-24 12:45:00,406.05
2020-08-24 13:00:00,405.37
2020-08-24 13:15:00,406.43
2020-08-24 13:30:00,406.25
2020-08-24 13:45:00,407.82
2020-08-24 14:00:00,405.56
2020-08-24 14:15:00,404.55
2020-08-24 14:30:00,405.78
2020-08-24 14:45:00,403.98
2020-08-24 15:00:00,402.23
2020-08-24 15:15:00,403.28
2020-08-24 15:30:00,402.19
2020-08-24 15:45:00,400.85
2020-08-24 16:00:00,403.1
2020-08-25 09:30:00,395.29
2020-08-25 09:45:00,394.15
2020-08-25 10:00:00,395.37
2020-08-25 10:15:00,395.15
2020-08-25 10:30:00,394.5
2020-08-25 10:45:00,395.47
2020-08-25 11:00:00,397.86
2020-08-25 11:15:00,397.7
2020-08-25 11:30:00,396.0
2020-08-25 11:45:00,395.34
2020-08-25 12:00:00,395.27
2020-08-25 12:15:00,392.06
2020-08-25 12:30:00,389.76
2020-08-25 12:45:00,389.68
2020-08-25 13:00:00,389.22
2020-08-25 13:15:00,390.15
2020-08-25 13:30:00,391.69
2020-08-25 13:45:00,388.96
2020-08-25 14:00:00,389.79
2020-08-25 14:15:00,382.04
2020-08-25 14:30:00,385.76
2020-08-25 14:45:00,386.36
2020-08-25 15:00:00,384.09
2020-08-25 15:15:00,385.01
2020-08-25 15:30:00,381.22
2020-08-25 15:45:00,384.56
2020-08-25 16:00:00,385.56
2020-08-26 09:30:00,381.94
2020-08-26 09:45:00,381.12
2020-08-26 10:00:00,381.47
2020-08-26 10:15:00,382.98
2020-08-26 10:30:00,384.94
2020-08-26 10:45:00,383.75
2020-08-26 11:00:00,382.5
2020-08-26 11:15:00,383.42
2020-08-26 11:30:00,384.28
2020-08-26 11:45:00,383.4
2020-08-26 12:00:00,382.43
2020-08-26 12:15:00,383.48
2020-08-26 12:30:00,380.4
2020-08-26 12:45:00,379.13
2020-08-26 13:00:00,379.7
2020-08-26 13:15:00,379.99
2020-08-26 13:30:00,377.68
2020-08-26 13:45:00,382.78
2020-08-26 14:00:00,384.25
2020-08-26 14:15:00,387.68
2020-08-26 14:30:00,387.38
2020-08-26 14:45:00,387.6
2020-08-26 15:00:00,386.24
2020-08-26 15:15:00,387.87
2020-08-26 15:30:00,388.29
2020-08-26 15:45:00,388.3
2020-08-26 16:00:00,389.86
2020-08-27 09:30:00,383.86
2020-08-27 09:45:00,386.33
2020-08-27 10:00:00,386.86
2020-08-27 10:15:00,385.48
2020-08-27 10:30:00,384.81
2020-08-27 10:45:00,383.35
2020-08-27 11:00:00,384.03
2020-08-27 11:15:00,383.85
2020-08-27 11:30:00,383.6
2020-08-27 11:45:00,382.54
2020-08-27 12:00:00,382.01
2020-08-27 12:15:00,383.7
2020-08-27 12:30:00,381.45
2020-08-27 12:45:00,381.2
2020-08-27 13:00:00,385.56
2020-08-27 13:15:00,388.59
2020-08-27 13:30:00,394.66
2020-08-27 13:45:00,389.76
2020-08-27 14:00:00,388.46
2020-08-27 14:15:00,382.11
2020-08-27 14:30:00,384.77
2020-08-27 14:45:00,382.77
2020-08-27 15:00:00,383.2
2020-08-27 15:15:00,384.37
2020-08-27 15:30:00,383.05
2020-08-27 15:45:00,383.67
2020-08-27 16:00:00,383.75
2020-08-28 09:30:00,390.65
2020-08-28 09:45:00,390.48
2020-08-28 10:00:00,391.79
2020-08-28 10:15:00,390.52
2020-08-28 10:30:00,389.85
2020-08-28 10:45:00,391.2
2020-08-28 11:00:00,391.41
2020-08-28 11:15:00,391.0
2020-08-28 11:30:00,391.2
2020-08-28 11:45:00,393.24
2020-08-28 12:00:00,393.68
2020-08-28 12:15:00,392.87
2020-08-28 12:30:00,392.41
2020-08-28 12:45:00,392.6
2020-08-28 13:00:00,391.2
2020-08-28 13:15:00,391.46
2020-08-28 13:30:00,390.86
2020-08-28 13:45:00,390.72
2020-08-28 14:00:00,392.18
2020-08-28 14:15:00,392.8
2020-08-28 14:30:00,391.26
2020-08-28 14:45:00,390.7
2020-08-28 15:00:00,391.41
2020-08-28 15:15:00,393.39
2020-08-28 15:30:00,396.08
2020-08-28 15:45:00,396.23
2020-08-28 16:00:00,396.23
2020-08-31 09:30:00,423.24
2020-08-31 09:45:00,423.13
2020-08-31 10:00:00,421.62
2020-08-31 10:15:00,423.1
2020-08-31 10:30:00,426.5
2020-08-31 10:45:00,426.95
2020-08-31 11:00:00,426.64
2020-08-31 11:15:00,428.46
2020-08-31 11:30:00,429.49
2020-08-31 11:45:00,432.73
2020-08-31 12:00:00,432.36
2020-08-31 12:15:00,431.8
2020-08-31 12:30:00,433.94
2020-08-31 12:45:00,434.58
2020-08-31 13:00:00,436.38
2020-08-31 13:15:00,435.85
2020-08-31 13:30:00,437.92
2020-08-31 13:45:00,435.33
2020-08-31 14:00:00,434.05
2020-08-31 14:15:00,433.59
2020-08-31 14:30:00,432.55
2020-08-31 14:45:00,433.57
2020-08-31 15:00:00,434.96
2020-08-31 15:15:00,434.48
2020-08-31 15:30:00,432.89
2020-08-31 15:45:00,433.66
2020-08-31 16:00:00,434.15
2020-09-01 09:30:00,462.25
2020-09-01 09:45:00,467.73
2020-09-01 10:00:00,470.33
2020-09-01 10:15:00,468.55
2020-09-01 10:30:00,469.09
2020-09-01 10:45:00,469.61
2020-09-01 11:00:00,471.13
2020-09-01 11:15:00,467.17
2020-09-01 11:30:00,468.5
2020-09-01 11:45:00,471.17
2020-09-01 12:00:00,468.54
2020-09-01 12:15:00,467.79
2020-09-01 12:30:00,469.6
2020-09-01 12:45:00,470.84
2020-09-01 13:00:00,469.8
2020-09-01 13:15:00,468.29
2020-09-01 13:30:00,469.86
2020-09-01 13:45:00,469.17
2020-09-01 14:00:00,468.55
2020-09-01 14:15:00,465.43
2020-09-01 14:30:00,466.15
2020-09-01 14:45:00,468.11
2020-09-01 15:00:00,472.34
2020-09-01 15:15:00,477.7
2020-09-01 15:30:00,481.62
2020-09-01 15:45:00,483.2
2020-09-01 16:00:00,481.92
2020-09-02 09:30:00,470.7
2020-09-02 09:45:00,471.18
2020-09-02 10:00:00,470.96
2020-09-02 10:15:00,468.17
2020-09-02 10:30:00,463.8
2020-09-02 10:45:00,461.78
2020-09-02 11:00:00,459.55
2020-09-02 11:15:00,451.04
2020-09-02 11:30:00,434.71
2020-09-02 11:45:00,439.1
2020-09-02 12:00:00,441.85
2020-09-02 12:15:00,443.94
2020-09-02 12:30:00,443.31
2020-09-02 12:45:00,440.38
2020-09-02 13:00:00,443.86
2020-09-02 13:15:00,446.27
2020-09-02 13:30:00,445.66
2020-09-02 13:45:00,443.7
2020-09-02 14:00:00,441.5
2020-09-02 14:15:00,440.87
2020-09-02 14:30:00,441.99
2020-09-02 14:45:00,436.2
2020-09-02 15:00:00,430.93
2020-09-02 15:15:00,436.65
2020-09-02 15:30:00,433.31
2020-09-02 15:45:00,433.59
2020-09-02 16:00:00,432.5
2020-09-03 09:30:00,436.17
2020-09-03 09:45:00,436.2
2020-09-03 10:00:00,430.81
2020-09-03 10:15:00,430.25
2020-09-03 10:30:00,428.11
2020-09-03 10:45:00,426.98
2020-09-03 11:00:00,424.76
2020-09-03 11:15:00,425.62
2020-09-03 11:30:00,422.59
2020-09-03 11:45:00,425.34
2020-09-03 12:00:00,422.68
2020-09-03 12:15:00,414.52
2020-09-03 12:30:00,405.58
2020-09-03 12:45:00,405.56
2020-09-03 13:00:00,412.41
2020-09-03 13:15:00,407.73
2020-09-03 13:30:00,410.85
2020-09-03 13:45:00,413.03
2020-09-03 14:00:00,418.56
2020-09-03 14:15:00,413.71
2020-09-03 14:30:00,411.34
2020-09-03 14:45:00,411.14
2020-09-03 15:00:00,412.4
2020-09-03 15:15:00,406.69
2020-09-03 15:30:00,407.58
2020-09-03 15:45:00,404.32
2020-09-03 16:00:00,403.56
2020-09-04 09:30:00,396.45
2020-09-04 09:45:00,397.75
2020-09-04 10:00:00,399.85
2020-09-04 10:15:00,397.73
2020-09-04 10:30:00,397.91
2020-09-04 10:45:00,396.44
2020-09-04 11:00:00,394.99
2020-09-04 11:15:00,395.84
2020-09-04 11:30:00,394.35
2020-09-04 11:45:00,391.13
2020-09-04 12:00:00,394.63
2020-09-04 12:15:00,395.21
2020-09-04 12:30:00,392.24
2020-09-04 12:45:00,392.63
2020-09-04 13:00:00,394.59
2020-09-04 13:15:00,393.82
2020-09-04 13:30:00,394.66
2020-09-04 13:45:00,396.18
2020-09-04 14:00:00,391.25
2020-09-04 14:15:00,386.11
2020-09-04 14:30:00,382.97
2020-09-04 14:45:00,375.24
2020-09-04 15:00:00,383.05
2020-09-04 15:15:00,375.55
2020-09-04 15:30:00,372.77
2020-09-04 15:45:00,375.3
2020-09-04 16:00:00,384.34
2020-09-07 09:30:00,347.58
2020-09-07 09:45:00,345.46
2020-09-07 10:00:00,343.73
2020-09-07 10:15:00,344.74
2020-09-07 10:30:00,340.87
2020-09-07 10:45:00,341.37
2020-09-07 11:00:00,339.21
2020-09-07 11:15:00,342.97
2020-09-07 11:30:00,338.62
2020-09-07 11:45:00,333.46
2020-09-07 12:00:00,335.77
2020-09-07 12:15:00,333.63
2020-09-07 12:30:00,333.02
2020-09-07 12:45:00,326.16
2020-09-07 13:00:00,328.11
2020-09-07 13:15:00,332.0
2020-09-07 13:30:00,333.7
2020-09-07 13:45:00,337.9
2020-09-07 14:00:00,337.63
2020-09-07 14:15:00,337.68
2020-09-07 14:30:00,338.55
2020-09-07 14:45:00,334.05
2020-09-07 15:00:00,334.5
2020-09-07 15:15:00,337.62
2020-09-07 15:30:00,344.89
2020-09-07 15:45:00,344.58
2020-09-07 16:00:00,346.14
2020-09-08 09:30:00,343.54
2020-09-08 09:45:00,340.02
2020-09-08 10:00:00,336.52
2020-09-08 10:15:00,337.59
2020-09-08 10:30:00,336.1
2020-09-08 10:45:00,337.75
2020-09-08 11:00:00,338.33
2020-09-08 11:15:00,337.29
2020-09-08 11:30:00,335.42
2020-09-08 11:45:00,332.91
2020-09-08 12:00:00,333.75
2020-09-08 12:15:00,332.52
2020-09-08 12:30:00,335.36
2020-09-08 12:45:00,336.11
2020-09-08 13:00:00,337.1
2020-09-08 13:15:00,337.55
2020-09-08 13:30:00,333.56
2020-09-08 13:45:00,332.95
2020-09-08 14:00:00,335.17
2020-09-08 14:15:00,341.37
2020-09-08 14:30:00,344.6
2020-09-08 14:45:00,342.55
2020-09-08 15:00:00,341.8
2020-09-08 15:15:00,343.28
2020-09-08 15:30:00,342.51
2020-09-08 15:45:00,341.79
2020-09-08 16:00:00,341.34
2020-09-09 09:30:00,344.78
2020-09-09 09:45:00,346.65
2020-09-09 10:00:00,346.51
2020-09-09 10:15:00,345.44
2020-09-09 10:30:00,345.26
2020-09-09 10:45:00,344.38
2020-09-09 11:00:00,345.47
2020-09-09 11:15:00,348.06
2020-09-09 11:30:00,348.41
2020-09-09 11:45:00,347.85
2020-09-09 12:00:00,347.59
2020-09-09 12:15:00,348.38
2020-09-09 12:30:00,345.45
2020-09-09 12:45:00,345.81
2020-09-09 13:00:00,346.71
2020-09-09 13:15:00,348.17
2020-09-09 13:30:00,350.72
2020-09-09 13:45:00,349.67
2020-09-09 14:00:00,347.13
2020-09-09 14:15:00,346.45
2020-09-09 14:30:00,349.59
2020-09-09 14:45:00,349.31
2020-09-09 15:00:00,350.95
2020-09-09 15:15:00,353.07
2020-09-09 15:30:00,353.4
2020-09-09 15:45:00,352.88
2020-09-09 16:00:00,352.48
2020-09-10 09:30:00,363.84
2020-09-10 09:45:00,364.07
2020-09-10 10:00:00,364.4
2020-09-10 10:15:00,367.74
2020-09-10 10:30:00,367.0
2020-09-10 10:45:00,362.74
2020-09-10 11:00:00,363.83
2020-09-10 11:15:00,364.7
2020-09-10 11:30:00,365.7
2020-09-10 11:45:00,363.0
2020-09-10 12:00:00,365.41
2020-09-10 12:15:00,368.5
2020-09-10 12:30:00,370.02
2020-09-10 12:45:00,371.23
2020-09-10 13:00:00,372.58
2020-09-10 13:15:00,371.3
2020-09-10 13:30:00,371.41
2020-09-10 13:45:00,374.61
2020-09-10 14:00:00,376.23
2020-09-10 14:15:00,374.23
2020-09-10 14:30:00,371.13
2020-09-10 14:45:00,372.11
2020-09-10 15:00:00,367.47
2020-09-10 15:15:00,368.98
2020-09-10 15:30:00,370.64
2020-09-10 15:45:00,369.79
2020-09-10 16:00:00,370.96
2020-09-11 09:30:00,367.82
2020-09-11 09:45:00,366.09
2020-09-11 10:00:00,367.63
2020-09-11 10:15:00,364.52
2020-09-11 10:30:00,364.84
2020-09-11 10:45:00,366.19
2020-09-11 11:00:00,365.01
2020-09-11 11:15:00,366.83
2020-09-11 11:30:00,365.46
2020-09-11 11:45:00,363.69
2020-09-11 12:00:00,362.3
2020-09-11 12:15:00,363.8
2020-09-11 12:30:00,362.72
2020-09-11 12:45:00,362.61
2020-09-11 13:00:00,365.25
2020-09-11 13:15:00,366.22
2020-09-11 13:30:00,365.37
2020-09-11 13:45:00,366.4
2020-09-11 14:00:00,364.93
2020-09-11 14:15:00,364.22
2020-09-11 14:30:00,365.98
2020-09-11 14:45:00,366.59
2020-09-11 15:00:00,366.56
2020-09-11 15:15:00,369.81
2020-09-11 15:30:00,369.48
2020-09-11 15:45:00,369.74
2020-09-11 16:00:00,369.93
2020-09-14 09:30:00,364.09
2020-09-14 09:45:00,363.08
2020-09-14 10:00:00,365.43
2020-09-14 10:15:00,366.88
2020-09-14 10:30:00,366.49
2020-09-14 10:45:00,366.0
2020-09-14 11:00:00,367.14
2020-09-14 11:15:00,366.51
2020-09-14 11:30:00,368.74
2020-09-14 11:45:00,366.99
2020-09-14 12:00:00,368.99
2020-09-14 12:15:00,368.35
