TimeStamp,CIDR
2020-09-01 09:30:00,0.0
2020-09-01 09:40:00,-0.0817852481640457
2020-09-01 09:50:00,0.0181876246706735
2020-09-01 10:00:00,0.1209127014740296
2020-09-01 10:10:00,0.0681366063931321
2020-09-01 10:20:00,0.122338695926949
2020-09-01 10:30:00,0.3388537442578609
2020-09-01 10:40:00,0.2861925749591876
2020-09-01 10:50:00,0.2406254053159529
2020-09-01 11:00:00,0.1351717310286382
2020-09-01 11:10:00,0.1807869673082329
2020-09-01 11:20:00,0.2206832375362566
2020-09-01 11:30:00,0.1665344410238134
2020-09-01 11:40:00,0.1864874090940382
2020-09-01 11:50:00,0.2035867850084471
2020-09-01 12:00:00,0.158010459623803
2020-09-01 12:10:00,0.2377767676766673
2020-09-01 12:20:00,0.2634115855962626
2020-09-01 12:30:00,0.213560070858243
2020-09-01 12:40:00,0.2121353766331601
2020-09-01 12:50:00,0.2035867850084471
2020-09-01 13:00:00,0.2836299727219327
2020-09-01 13:10:00,0.2264098956011651
2020-09-01 13:20:00,0.2221078099863938
2020-09-01 13:30:00,0.2263814055766921
2020-09-01 13:40:00,0.2819215347467541
2020-09-01 13:50:00,0.3573497356601507
2020-09-01 14:00:00,0.3217774844864962
2020-09-01 14:10:00,0.3502362976614215
2020-09-01 14:20:00,0.3999913001109689
2020-09-01 14:30:00,0.4341426403569492
2020-09-01 14:40:00,0.4483570794080016
2020-09-01 14:50:00,0.4369856898119195
2020-09-01 15:00:00,0.4625694982435036
2020-09-01 15:10:00,0.4625694982435036
2020-09-01 15:20:00,0.4057076993100317
2020-09-01 15:30:00,0.3744199226201949
2020-09-01 15:40:00,0.3943314585765023
2020-09-01 15:50:00,0.4142390306294707
2020-09-01 16:00:00,0.686858044251526
2020-09-02 09:30:00,0.0
2020-09-02 09:40:00,0.447098851688299
2020-09-02 09:50:00,0.4442753887107464
2020-09-02 10:00:00,0.3369246806218307
2020-09-02 10:10:00,0.3114826247665014
2020-09-02 10:20:00,0.5402284355263909
2020-09-02 10:30:00,0.6699008898470638
2020-09-02 10:40:00,0.5980380180168332
2020-09-02 10:50:00,0.6107234544481699
2020-09-02 11:00:00,0.6586316969911188
2020-09-02 11:10:00,0.5458698661946926
2020-09-02 11:20:00,0.5458698661946926
2020-09-02 11:30:00,0.5176595297403885
2020-09-02 11:40:00,0.3284447145365909
2020-09-02 11:50:00,0.4950855292494616
2020-09-02 12:00:00,0.6135422218013886
2020-09-02 12:10:00,0.6417255261984778
2020-09-02 12:20:00,0.7825230263673433
2020-09-02 12:30:00,0.80503224117221
2020-09-02 12:40:00,0.837380363505158
2020-09-02 12:50:00,0.8438487324800015
2020-09-02 13:00:00,0.8359741409703858
2020-09-02 13:10:00,0.8359741409703858
2020-09-02 13:20:00,1.0242319692284063
2020-09-02 13:30:00,1.0887761631934725
2020-09-02 13:40:00,1.1392599673788697
2020-09-02 13:50:00,1.1000250395449385
2020-09-02 14:00:00,1.085970759986754
