TimeStamp,MSFT
2020-01-27 09:30:00,165.04
2020-01-27 09:40:00,161.92
2020-01-27 09:50:00,161.84
2020-01-27 10:00:00,161.9792
2020-01-27 10:10:00,162.37
2020-01-27 10:20:00,162.0
2020-01-27 10:30:00,162.6406
2020-01-27 10:40:00,162.33
2020-01-27 10:50:00,162.15
2020-01-27 11:00:00,162.265
2020-01-27 11:10:00,162.3566
2020-01-27 11:20:00,162.2511
2020-01-27 11:30:00,162.6249
2020-01-27 11:40:00,162.756
2020-01-27 11:50:00,162.86
2020-01-27 12:00:00,162.87
2020-01-27 12:10:00,162.91
2020-01-27 12:20:00,163.1027
2020-01-27 12:30:00,163.04
2020-01-27 12:40:00,163.08
2020-01-27 12:50:00,163.255
2020-01-27 13:00:00,162.9707
2020-01-27 13:10:00,162.775
2020-01-27 13:20:00,163.11
2020-01-27 13:30:00,162.9914
2020-01-27 13:40:00,163.06
2020-01-27 13:50:00,162.9911
2020-01-27 14:00:00,162.985
2020-01-27 14:10:00,162.85
2020-01-27 14:20:00,162.97
2020-01-27 14:30:00,163.0231
2020-01-27 14:40:00,162.89
2020-01-27 14:50:00,162.36
2020-01-27 15:00:00,162.49
2020-01-27 15:10:00,162.5
2020-01-27 15:20:00,162.705
2020-01-27 15:30:00,162.51
2020-01-27 15:40:00,162.3402
2020-01-27 15:50:00,162.2
2020-01-27 16:00:00,162.33
2020-01-28 09:30:00,162.28
2020-01-28 09:40:00,163.1602
2020-01-28 09:50:00,164.1
2020-01-28 10:00:00,163.88
2020-01-28 10:10:00,164.615
2020-01-28 10:20:00,164.435
2020-01-28 10:30:00,164.8238
2020-01-28 10:40:00,164.94
2020-01-28 10:50:00,165.02
2020-01-28 11:00:00,165.05
2020-01-28 11:10:00,164.76
2020-01-28 11:20:00,165.26
2020-01-28 11:30:00,165.42
2020-01-28 11:40:00,165.2901
2020-01-28 11:50:00,165.3
2020-01-28 12:00:00,165.4
2020-01-28 12:10:00,165.31
2020-01-28 12:20:00,165.39
2020-01-28 12:30:00,165.41
2020-01-28 12:40:00,165.39
2020-01-28 12:50:00,165.25
2020-01-28 13:00:00,165.29
2020-01-28 13:10:00,165.05
2020-01-28 13:20:00,165.12
2020-01-28 13:30:00,164.98
2020-01-28 13:40:00,164.8142
2020-01-28 13:50:00,165.215
2020-01-28 14:00:00,165.2373
2020-01-28 14:10:00,165.315
2020-01-28 14:20:00,165.46
2020-01-28 14:30:00,165.32
2020-01-28 14:40:00,165.55
2020-01-28 14:50:00,165.545
2020-01-28 15:00:00,165.5745
2020-01-28 15:10:00,165.435
2020-01-28 15:20:00,165.6
2020-01-28 15:30:00,165.7399
2020-01-28 15:40:00,165.49
2020-01-28 15:50:00,165.62
2020-01-28 16:00:00,165.51
2020-01-29 09:30:00,165.46
2020-01-29 09:40:00,167.02
2020-01-29 09:50:00,166.4
2020-01-29 10:00:00,166.365
2020-01-29 10:10:00,166.0
2020-01-29 10:20:00,166.23
2020-01-29 10:30:00,166.47
2020-01-29 10:40:00,166.705
2020-01-29 10:50:00,167.0195
2020-01-29 11:00:00,167.08
2020-01-29 11:10:00,167.19
2020-01-29 11:20:00,167.01
2020-01-29 11:30:00,167.06
2020-01-29 11:40:00,166.935
2020-01-29 11:50:00,167.205
2020-01-29 12:00:00,167.24
2020-01-29 12:10:00,167.385
2020-01-29 12:20:00,167.64
2020-01-29 12:30:00,167.69
2020-01-29 12:40:00,167.72
2020-01-29 12:50:00,167.895
2020-01-29 13:00:00,167.87
2020-01-29 13:10:00,167.62
2020-01-29 13:20:00,167.8176
2020-01-29 13:30:00,168.08
2020-01-29 13:40:00,168.18
2020-01-29 13:50:00,168.3675
2020-01-29 14:00:00,168.1
2020-01-29 14:10:00,168.62
2020-01-29 14:20:00,168.54
2020-01-29 14:30:00,168.425
2020-01-29 14:40:00,168.41
2020-01-29 14:50:00,168.62
2020-01-29 15:00:00,168.4
2020-01-29 15:10:00,168.34
2020-01-29 15:20:00,167.9568
2020-01-29 15:30:00,168.18
2020-01-29 15:40:00,168.18
2020-01-29 15:50:00,168.0
2020-01-29 16:00:00,168.06
2020-01-30 09:30:00,168.04
2020-01-30 09:40:00,173.4186
2020-01-30 09:50:00,173.11
2020-01-30 10:00:00,172.46
2020-01-30 10:10:00,172.71
2020-01-30 10:20:00,171.81
2020-01-30 10:30:00,172.0491
2020-01-30 10:40:00,171.83
2020-01-30 10:50:00,172.1
2020-01-30 11:00:00,171.6899
2020-01-30 11:10:00,171.736
2020-01-30 11:20:00,171.935
2020-01-30 11:30:00,171.83
2020-01-30 11:40:00,171.97
2020-01-30 11:50:00,172.16
2020-01-30 12:00:00,171.79
2020-01-30 12:10:00,171.98
2020-01-30 12:20:00,172.1467
2020-01-30 12:30:00,171.51
2020-01-30 12:40:00,171.25
2020-01-30 12:50:00,170.97
2020-01-30 13:00:00,171.3776
2020-01-30 13:10:00,171.349
2020-01-30 13:20:00,171.19
2020-01-30 13:30:00,171.39
2020-01-30 13:40:00,171.02
2020-01-30 13:50:00,171.045
2020-01-30 14:00:00,171.27
2020-01-30 14:10:00,171.67
2020-01-30 14:20:00,171.94
2020-01-30 14:30:00,171.905
2020-01-30 14:40:00,172.1525
2020-01-30 14:50:00,172.4853
2020-01-30 15:00:00,172.61
2020-01-30 15:10:00,172.6106
2020-01-30 15:20:00,172.9905
2020-01-30 15:30:00,172.91
2020-01-30 15:40:00,172.953
2020-01-30 15:50:00,173.25
2020-01-30 16:00:00,172.89
2020-01-31 09:30:00,172.78
2020-01-31 09:40:00,172.2702
2020-01-31 09:50:00,171.66
2020-01-31 10:00:00,171.71
2020-01-31 10:10:00,171.23
2020-01-31 10:20:00,170.93
2020-01-31 10:30:00,170.84
2020-01-31 10:40:00,170.6695
2020-01-31 10:50:00,170.486
2020-01-31 11:00:00,170.78
2020-01-31 11:10:00,170.48
2020-01-31 11:20:00,170.455
2020-01-31 11:30:00,170.105
2020-01-31 11:40:00,169.88
2020-01-31 11:50:00,170.375
2020-01-31 12:00:00,170.645
2020-01-31 12:10:00,170.4601
2020-01-31 12:20:00,170.425
2020-01-31 12:30:00,170.61
2020-01-31 12:40:00,169.88
2020-01-31 12:50:00,170.34
2020-01-31 13:00:00,170.48
2020-01-31 13:10:00,170.265
2020-01-31 13:20:00,170.405
2020-01-31 13:30:00,170.61
2020-01-31 13:40:00,170.3271
2020-01-31 13:50:00,170.27
2020-01-31 14:00:00,170.59
2020-01-31 14:10:00,170.9
2020-01-31 14:20:00,171.09
2020-01-31 14:30:00,170.81
2020-01-31 14:40:00,171.11
2020-01-31 14:50:00,170.8062
2020-01-31 15:00:00,170.7
2020-01-31 15:10:00,170.34
2020-01-31 15:20:00,170.3
2020-01-31 15:30:00,170.09
2020-01-31 15:40:00,169.8199
2020-01-31 15:50:00,170.1
2020-01-31 16:00:00,170.365
2020-02-03 09:30:00,170.5
2020-02-03 09:40:00,171.05
2020-02-03 09:50:00,171.74
2020-02-03 10:00:00,172.46
2020-02-03 10:10:00,172.62
2020-02-03 10:20:00,173.0
2020-02-03 10:30:00,173.07
2020-02-03 10:40:00,172.7899
2020-02-03 10:50:00,172.495
2020-02-03 11:00:00,172.555
2020-02-03 11:10:00,172.896
2020-02-03 11:20:00,172.67
2020-02-03 11:30:00,172.58
2020-02-03 11:40:00,172.47
2020-02-03 11:50:00,172.3
2020-02-03 12:00:00,172.57
2020-02-03 12:10:00,172.515
2020-02-03 12:20:00,173.06
2020-02-03 12:30:00,173.32
2020-02-03 12:40:00,173.535
2020-02-03 12:50:00,173.6998
2020-02-03 13:00:00,173.875
2020-02-03 13:10:00,173.805
2020-02-03 13:20:00,173.6503
2020-02-03 13:30:00,173.5
2020-02-03 13:40:00,173.77
2020-02-03 13:50:00,173.86
2020-02-03 14:00:00,173.83
2020-02-03 14:10:00,173.585
2020-02-03 14:20:00,173.694
2020-02-03 14:30:00,173.91
2020-02-03 14:40:00,173.9729
2020-02-03 14:50:00,174.3166
2020-02-03 15:00:00,174.26
2020-02-03 15:10:00,174.307
2020-02-03 15:20:00,173.895
2020-02-03 15:30:00,174.24
2020-02-03 15:40:00,174.24
2020-02-03 15:50:00,173.9
2020-02-03 16:00:00,174.4
2020-02-04 09:30:00,177.23
2020-02-04 09:40:00,176.61
2020-02-04 09:50:00,177.36
2020-02-04 10:00:00,177.5953
2020-02-04 10:10:00,178.145
2020-02-04 10:20:00,178.16
2020-02-04 10:30:00,178.73
2020-02-04 10:40:00,179.31
2020-02-04 10:50:00,179.0727
2020-02-04 11:00:00,179.05
2020-02-04 11:10:00,179.65
2020-02-04 11:20:00,179.85
2020-02-04 11:30:00,179.69
2020-02-04 11:40:00,180.59
2020-02-04 11:50:00,180.3
2020-02-04 12:00:00,180.0702
2020-02-04 12:10:00,180.07
2020-02-04 12:20:00,179.95
2020-02-04 12:30:00,179.945
2020-02-04 12:40:00,179.92
2020-02-04 12:50:00,179.8613
2020-02-04 13:00:00,179.84
2020-02-04 13:10:00,179.6901
2020-02-04 13:20:00,179.505
2020-02-04 13:30:00,179.41
2020-02-04 13:40:00,179.3506
2020-02-04 13:50:00,179.2313
2020-02-04 14:00:00,179.32
2020-02-04 14:10:00,179.63
2020-02-04 14:20:00,179.42
2020-02-04 14:30:00,179.395
2020-02-04 14:40:00,179.32
2020-02-04 14:50:00,179.5
2020-02-04 15:00:00,179.49
2020-02-04 15:10:00,179.405
2020-02-04 15:20:00,179.38
2020-02-04 15:30:00,179.655
2020-02-04 15:40:00,179.535
2020-02-04 15:50:00,179.86
2020-02-04 16:00:00,180.08
2020-02-05 09:30:00,184.0
2020-02-05 09:40:00,182.5831
2020-02-05 09:50:00,181.8
2020-02-05 10:00:00,181.34
2020-02-05 10:10:00,181.78
2020-02-05 10:20:00,181.64
2020-02-05 10:30:00,181.255
2020-02-05 10:40:00,180.4463
2020-02-05 10:50:00,180.35
2020-02-05 11:00:00,180.36
2020-02-05 11:10:00,179.98
2020-02-05 11:20:00,179.85
2020-02-05 11:30:00,179.38
2020-02-05 11:40:00,178.9
2020-02-05 11:50:00,178.655
2020-02-05 12:00:00,179.16
2020-02-05 12:10:00,179.995
2020-02-05 12:20:00,179.91
2020-02-05 12:30:00,179.753
2020-02-05 12:40:00,179.49
2020-02-05 12:50:00,179.49
2020-02-05 13:00:00,179.39
2020-02-05 13:10:00,179.12
2020-02-05 13:20:00,179.06
2020-02-05 13:30:00,178.89
2020-02-05 13:40:00,179.0936
2020-02-05 13:50:00,179.35
2020-02-05 14:00:00,179.01
2020-02-05 14:10:00,179.0
2020-02-05 14:20:00,179.195
2020-02-05 14:30:00,179.27
2020-02-05 14:40:00,179.245
2020-02-05 14:50:00,179.9
2020-02-05 15:00:00,180.3388
2020-02-05 15:10:00,180.735
2020-02-05 15:20:00,180.5242
2020-02-05 15:30:00,180.11
2020-02-05 15:40:00,179.89
2020-02-05 15:50:00,179.61
2020-02-05 16:00:00,179.72
2020-02-06 09:30:00,181.02
2020-02-06 09:40:00,180.495
2020-02-06 09:50:00,181.59
2020-02-06 10:00:00,181.94
2020-02-06 10:10:00,181.9131
2020-02-06 10:20:00,181.44
2020-02-06 10:30:00,181.415
2020-02-06 10:40:00,181.885
2020-02-06 10:50:00,181.947
2020-02-06 11:00:00,182.0
2020-02-06 11:10:00,182.335
2020-02-06 11:20:00,182.625
2020-02-06 11:30:00,182.9
2020-02-06 11:40:00,182.68
2020-02-06 11:50:00,182.635
2020-02-06 12:00:00,182.19
2020-02-06 12:10:00,182.67
2020-02-06 12:20:00,182.683
2020-02-06 12:30:00,182.8501
2020-02-06 12:40:00,182.93
2020-02-06 12:50:00,183.1122
2020-02-06 13:00:00,183.61
2020-02-06 13:10:00,183.25
2020-02-06 13:20:00,183.21
2020-02-06 13:30:00,183.12
2020-02-06 13:40:00,182.98
2020-02-06 13:50:00,183.2172
2020-02-06 14:00:00,183.105
2020-02-06 14:10:00,183.305
2020-02-06 14:20:00,183.055
2020-02-06 14:30:00,183.1
2020-02-06 14:40:00,182.625
2020-02-06 14:50:00,182.51
2020-02-06 15:00:00,182.64
2020-02-06 15:10:00,182.965
2020-02-06 15:20:00,182.68
2020-02-06 15:30:00,182.75
2020-02-06 15:40:00,182.975
2020-02-06 15:50:00,182.8688
2020-02-06 16:00:00,183.63
2020-02-07 09:30:00,183.63
2020-02-07 09:40:00,183.13
2020-02-07 09:50:00,184.08
2020-02-07 10:00:00,183.92
2020-02-07 10:10:00,184.13
2020-02-07 10:20:00,184.87
2020-02-07 10:30:00,185.15
2020-02-07 10:40:00,185.04
2020-02-07 10:50:00,184.865
2020-02-07 11:00:00,184.86
2020-02-07 11:10:00,184.95
2020-02-07 11:20:00,185.01
2020-02-07 11:30:00,185.26
2020-02-07 11:40:00,185.45
2020-02-07 11:50:00,185.32
2020-02-07 12:00:00,185.41
2020-02-07 12:10:00,185.24
2020-02-07 12:20:00,185.32
2020-02-07 12:30:00,185.245
2020-02-07 12:40:00,184.99
2020-02-07 12:50:00,185.1675
2020-02-07 13:00:00,185.15
2020-02-07 13:10:00,184.96
2020-02-07 13:20:00,184.915
2020-02-07 13:30:00,184.74
2020-02-07 13:40:00,184.17
2020-02-07 13:50:00,184.17
2020-02-07 14:00:00,184.13
2020-02-07 14:10:00,183.55
2020-02-07 14:20:00,183.21
2020-02-07 14:30:00,183.08
2020-02-07 14:40:00,183.47
2020-02-07 14:50:00,183.54
2020-02-07 15:00:00,184.0
2020-02-07 15:10:00,183.89
2020-02-07 15:20:00,183.87
2020-02-07 15:30:00,183.99
2020-02-07 15:40:00,184.0
2020-02-07 15:50:00,183.745
2020-02-07 16:00:00,183.89
2020-02-10 09:30:00,183.57
2020-02-10 09:40:00,183.9886
2020-02-10 09:50:00,184.485
2020-02-10 10:00:00,184.79
2020-02-10 10:10:00,185.01
2020-02-10 10:20:00,185.91
2020-02-10 10:30:00,186.25
2020-02-10 10:40:00,187.045
2020-02-10 10:50:00,186.8407
2020-02-10 11:00:00,186.02
2020-02-10 11:10:00,186.415
2020-02-10 11:20:00,186.185
2020-02-10 11:30:00,186.69
2020-02-10 11:40:00,186.92
2020-02-10 11:50:00,187.14
2020-02-10 12:00:00,187.1349
2020-02-10 12:10:00,186.86
2020-02-10 12:20:00,186.705
2020-02-10 12:30:00,186.34
2020-02-10 12:40:00,186.35
2020-02-10 12:50:00,186.46
2020-02-10 13:00:00,186.405
2020-02-10 13:10:00,186.795
2020-02-10 13:20:00,187.1076
2020-02-10 13:30:00,186.955
2020-02-10 13:40:00,187.085
2020-02-10 13:50:00,187.11
2020-02-10 14:00:00,186.825
2020-02-10 14:10:00,186.88
2020-02-10 14:20:00,186.985
2020-02-10 14:30:00,186.735
2020-02-10 14:40:00,186.865
2020-02-10 14:50:00,187.035
2020-02-10 15:00:00,187.345
2020-02-10 15:10:00,187.65
2020-02-10 15:20:00,187.69
2020-02-10 15:30:00,187.8806
2020-02-10 15:40:00,187.96
2020-02-10 15:50:00,188.17
2020-02-10 16:00:00,188.68
2020-02-11 09:30:00,188.7
2020-02-11 09:40:00,188.01
2020-02-11 09:50:00,189.03
2020-02-11 10:00:00,187.2832
2020-02-11 10:10:00,187.95
2020-02-11 10:20:00,188.3669
2020-02-11 10:30:00,188.88
2020-02-11 10:40:00,188.98
2020-02-11 10:50:00,188.73
2020-02-11 11:00:00,188.5299
2020-02-11 11:10:00,188.6
2020-02-11 11:20:00,188.7
2020-02-11 11:30:00,188.23
2020-02-11 11:40:00,187.328
2020-02-11 11:50:00,187.66
2020-02-11 12:00:00,187.075
2020-02-11 12:10:00,186.5038
2020-02-11 12:20:00,186.9301
2020-02-11 12:30:00,186.8393
2020-02-11 12:40:00,186.62
2020-02-11 12:50:00,186.66
2020-02-11 13:00:00,187.0
2020-02-11 13:10:00,187.4344
2020-02-11 13:20:00,187.18
2020-02-11 13:30:00,186.87
2020-02-11 13:40:00,186.76
2020-02-11 13:50:00,186.685
2020-02-11 14:00:00,186.16
2020-02-11 14:10:00,186.11
2020-02-11 14:20:00,185.8
2020-02-11 14:30:00,185.3
2020-02-11 14:40:00,185.26
2020-02-11 14:50:00,185.5001
2020-02-11 15:00:00,184.74
2020-02-11 15:10:00,184.1
2020-02-11 15:20:00,183.8
2020-02-11 15:30:00,184.36
2020-02-11 15:40:00,184.34
2020-02-11 15:50:00,183.9435
2020-02-11 16:00:00,184.3
2020-02-12 09:30:00,184.44
2020-02-12 09:40:00,184.42
2020-02-12 09:50:00,183.38
2020-02-12 10:00:00,182.84
2020-02-12 10:10:00,182.92
2020-02-12 10:20:00,182.77
2020-02-12 10:30:00,182.97
2020-02-12 10:40:00,182.6
2020-02-12 10:50:00,182.631
2020-02-12 11:00:00,182.57
2020-02-12 11:10:00,183.7492
2020-02-12 11:20:00,183.64
2020-02-12 11:30:00,183.98
2020-02-12 11:40:00,184.86
2020-02-12 11:50:00,184.36
2020-02-12 12:00:00,184.26
2020-02-12 12:10:00,184.1902
2020-02-12 12:20:00,184.27
2020-02-12 12:30:00,184.43
2020-02-12 12:40:00,185.14
2020-02-12 12:50:00,185.03
2020-02-12 13:00:00,184.795
2020-02-12 13:10:00,184.45
2020-02-12 13:20:00,184.23
2020-02-12 13:30:00,184.02
2020-02-12 13:40:00,184.08
2020-02-12 13:50:00,184.24
2020-02-12 14:00:00,183.9763
2020-02-12 14:10:00,183.89
2020-02-12 14:20:00,183.74
2020-02-12 14:30:00,183.91
2020-02-12 14:40:00,183.855
2020-02-12 14:50:00,184.0663
2020-02-12 15:00:00,183.86
2020-02-12 15:10:00,183.8
2020-02-12 15:20:00,183.7263
2020-02-12 15:30:00,183.875
2020-02-12 15:40:00,184.015
2020-02-12 15:50:00,184.07
2020-02-12 16:00:00,184.7
2020-02-13 09:30:00,183.06
2020-02-13 09:40:00,184.16
2020-02-13 09:50:00,184.0252
2020-02-13 10:00:00,184.465
2020-02-13 10:10:00,184.388
2020-02-13 10:20:00,184.565
2020-02-13 10:30:00,184.53
2020-02-13 10:40:00,184.36
2020-02-13 10:50:00,184.63
2020-02-13 11:00:00,185.54
2020-02-13 11:10:00,185.685
2020-02-13 11:20:00,185.52
2020-02-13 11:30:00,185.51
2020-02-13 11:40:00,185.64
2020-02-13 11:50:00,185.3901
2020-02-13 12:00:00,185.29
2020-02-13 12:10:00,185.39
2020-02-13 12:20:00,185.44
2020-02-13 12:30:00,185.29
2020-02-13 12:40:00,185.02
2020-02-13 12:50:00,184.905
2020-02-13 13:00:00,184.38
2020-02-13 13:10:00,184.77
2020-02-13 13:20:00,184.79
2020-02-13 13:30:00,185.09
2020-02-13 13:40:00,185.1805
2020-02-13 13:50:00,185.69
2020-02-13 14:00:00,185.41
2020-02-13 14:10:00,185.43
2020-02-13 14:20:00,183.96
2020-02-13 14:30:00,183.16
2020-02-13 14:40:00,183.9976
2020-02-13 14:50:00,184.05
2020-02-13 15:00:00,184.3
2020-02-13 15:10:00,184.0506
2020-02-13 15:20:00,184.0946
2020-02-13 15:30:00,184.0118
2020-02-13 15:40:00,183.8701
2020-02-13 15:50:00,183.915
2020-02-13 16:00:00,183.6919
2020-02-14 09:30:00,183.71
2020-02-14 09:40:00,183.4762
2020-02-14 09:50:00,183.41
2020-02-14 10:00:00,182.97
2020-02-14 10:10:00,183.4735
2020-02-14 10:20:00,183.6999
2020-02-14 10:30:00,184.07
2020-02-14 10:40:00,184.67
2020-02-14 10:50:00,185.1499
2020-02-14 11:00:00,185.1
2020-02-14 11:10:00,184.96
2020-02-14 11:20:00,184.93
2020-02-14 11:30:00,184.7798
2020-02-14 11:40:00,184.7972
2020-02-14 11:50:00,184.58
2020-02-14 12:00:00,184.4261
2020-02-14 12:10:00,184.2834
2020-02-14 12:20:00,184.35
2020-02-14 12:30:00,184.055
2020-02-14 12:40:00,184.24
2020-02-14 12:50:00,184.2332
2020-02-14 13:00:00,184.1231
2020-02-14 13:10:00,184.135
2020-02-14 13:20:00,184.26
2020-02-14 13:30:00,184.22
2020-02-14 13:40:00,184.535
2020-02-14 13:50:00,184.335
2020-02-14 14:00:00,184.23
2020-02-14 14:10:00,184.58
2020-02-14 14:20:00,184.1372
2020-02-14 14:30:00,184.52
2020-02-14 14:40:00,184.77
2020-02-14 14:50:00,184.705
2020-02-14 15:00:00,184.755
2020-02-14 15:10:00,184.64
2020-02-14 15:20:00,184.4143
2020-02-14 15:30:00,184.4701
2020-02-14 15:40:00,184.72
2020-02-14 15:50:00,184.7994
2020-02-14 16:00:00,185.35
2020-02-24 09:30:00,178.59
2020-02-24 09:40:00,171.85
2020-02-24 09:50:00,172.43
2020-02-24 10:00:00,174.11
2020-02-24 10:10:00,173.85
2020-02-24 10:20:00,173.52
2020-02-24 10:30:00,172.37
2020-02-24 10:40:00,172.05
2020-02-24 10:50:00,172.33
2020-02-24 11:00:00,172.96
2020-02-24 11:10:00,172.4415
2020-02-24 11:20:00,172.92
2020-02-24 11:30:00,172.1
2020-02-24 11:40:00,171.98
2020-02-24 11:50:00,171.31
2020-02-24 12:00:00,171.77
2020-02-24 12:10:00,170.865
2020-02-24 12:20:00,171.76
2020-02-24 12:30:00,171.7
2020-02-24 12:40:00,172.23
2020-02-24 12:50:00,172.144
2020-02-24 13:00:00,171.7259
2020-02-24 13:10:00,171.1025
2020-02-24 13:20:00,171.0168
2020-02-24 13:30:00,171.87
2020-02-24 13:40:00,172.0756
2020-02-24 13:50:00,172.14
2020-02-24 14:00:00,172.26
2020-02-24 14:10:00,171.61
2020-02-24 14:20:00,171.4601
2020-02-24 14:30:00,172.8264
2020-02-24 14:40:00,173.07
2020-02-24 14:50:00,173.4301
2020-02-24 15:00:00,173.82
2020-02-24 15:10:00,173.76
2020-02-24 15:20:00,173.27
2020-02-24 15:30:00,172.79
2020-02-24 15:40:00,172.28
2020-02-24 15:50:00,172.744
2020-02-24 16:00:00,170.76
2020-02-25 09:30:00,173.25
2020-02-25 09:40:00,173.91
2020-02-25 10:00:00,173.7573
2020-02-25 10:10:00,173.4196
2020-02-25 10:20:00,172.75
2020-02-25 10:40:00,172.72
2020-02-25 10:50:00,171.96
2020-02-25 11:00:00,171.4101
2020-02-25 11:10:00,170.52
2020-02-25 11:20:00,170.45
2020-02-25 11:30:00,171.11
2020-02-25 11:40:00,171.3936
2020-02-25 11:50:00,171.97
2020-02-25 12:00:00,172.25
2020-02-25 12:10:00,172.45
2020-02-25 12:20:00,171.76
2020-02-25 12:30:00,171.78
2020-02-25 12:40:00,172.49
2020-02-25 12:50:00,171.0136
2020-02-25 13:00:00,171.2664
2020-02-25 13:10:00,171.43
2020-02-25 13:20:00,170.55
2020-02-25 13:30:00,170.9
2020-02-25 13:40:00,170.27
2020-02-25 13:50:00,170.43
2020-02-25 14:00:00,169.555
2020-02-25 14:10:00,168.38
2020-02-25 14:20:00,168.64
2020-02-25 14:30:00,168.02
2020-02-25 14:40:00,168.04
2020-02-25 14:50:00,169.1549
2020-02-25 15:00:00,169.29
2020-02-25 15:10:00,170.1
2020-02-25 15:20:00,169.3802
2020-02-25 15:30:00,168.9
2020-02-25 15:40:00,167.83
2020-02-25 15:50:00,168.52
2020-02-25 16:00:00,168.47
2020-02-26 09:30:00,169.6
2020-02-26 09:40:00,171.51
2020-02-26 09:50:00,171.7262
2020-02-26 10:00:00,171.25
2020-02-26 10:10:00,171.19
2020-02-26 10:20:00,172.025
2020-02-26 10:30:00,172.05
2020-02-26 10:40:00,172.03
2020-02-26 10:50:00,172.77
2020-02-26 11:00:00,172.71
2020-02-26 11:10:00,172.3
2020-02-26 11:20:00,172.35
2020-02-26 11:30:00,172.84
2020-02-26 11:40:00,172.7262
2020-02-26 11:50:00,171.72
2020-02-26 12:00:00,171.37
2020-02-26 12:10:00,169.93
2020-02-26 12:20:00,170.044
2020-02-26 12:30:00,170.65
2020-02-26 12:40:00,171.3188
2020-02-26 12:50:00,171.03
2020-02-26 13:00:00,170.66
2020-02-26 13:10:00,170.36
2020-02-26 13:20:00,170.64
2020-02-26 13:30:00,170.79
2020-02-26 13:40:00,168.77
2020-02-26 13:50:00,169.96
2020-02-26 14:00:00,168.88
2020-02-26 14:10:00,169.72
2020-02-26 14:20:00,169.82
2020-02-26 14:30:00,169.87
2020-02-26 14:40:00,170.09
2020-02-26 14:50:00,169.94
2020-02-26 15:00:00,169.31
2020-02-26 15:10:00,170.1
2020-02-26 15:20:00,170.7
2020-02-26 15:30:00,170.44
2020-02-26 15:40:00,170.6152
2020-02-26 15:50:00,170.09
2020-02-26 16:00:00,170.3
2020-02-27 09:30:00,170.17
2020-02-27 09:40:00,166.2
2020-02-27 09:50:00,164.49
2020-02-27 10:00:00,165.97
2020-02-27 10:10:00,165.66
2020-02-27 10:20:00,165.37
2020-02-27 10:30:00,163.89
2020-02-27 10:40:00,163.7251
2020-02-27 10:50:00,164.23
2020-02-27 11:00:00,164.93
2020-02-27 11:10:00,165.86
2020-02-27 11:20:00,166.36
2020-02-27 11:30:00,164.5095
2020-02-27 11:40:00,164.05
2020-02-27 11:50:00,164.15
2020-02-27 12:00:00,165.13
2020-02-27 12:10:00,165.24
2020-02-27 12:20:00,165.83
2020-02-27 12:30:00,165.42
2020-02-27 12:40:00,166.74
2020-02-27 12:50:00,166.63
2020-02-27 13:00:00,165.635
2020-02-27 13:10:00,166.02
2020-02-27 13:20:00,165.35
2020-02-27 13:30:00,164.78
2020-02-27 13:40:00,164.16
2020-02-27 13:50:00,164.12
2020-02-27 14:00:00,163.42
2020-02-27 14:10:00,162.6113
2020-02-27 14:20:00,162.36
2020-02-27 14:30:00,163.16
2020-02-27 14:40:00,162.33
2020-02-27 14:50:00,162.53
2020-02-27 15:00:00,161.94
2020-02-27 15:10:00,162.42
2020-02-27 15:20:00,161.59
2020-02-27 15:30:00,161.2
2020-02-27 15:40:00,160.27
2020-02-27 15:50:00,160.33
2020-02-27 16:00:00,158.74
2020-02-28 09:30:00,158.18
2020-02-28 09:40:00,155.47
2020-02-28 09:50:00,157.17
2020-02-28 10:00:00,154.69
2020-02-28 10:10:00,154.51
2020-02-28 10:20:00,156.6716
2020-02-28 10:30:00,156.88
2020-02-28 10:40:00,156.69
2020-02-28 10:50:00,156.7703
2020-02-28 11:00:00,158.545
2020-02-28 11:10:00,156.31
2020-02-28 11:20:00,158.845
2020-02-28 11:30:00,159.65
2020-02-28 11:40:00,161.2362
2020-02-28 11:50:00,159.88
2020-02-28 12:00:00,159.2224
2020-02-28 12:10:00,159.42
2020-02-28 12:20:00,159.48
2020-02-28 12:30:00,160.71
2020-02-28 12:40:00,161.16
2020-02-28 12:50:00,160.77
2020-02-28 13:00:00,161.87
2020-02-28 13:10:00,162.255
2020-02-28 13:20:00,161.6
2020-02-28 13:30:00,160.29
2020-02-28 13:40:00,158.65
2020-02-28 13:50:00,158.19
2020-02-28 14:00:00,158.03
2020-02-28 14:10:00,156.84
2020-02-28 14:20:00,158.22
2020-02-28 14:30:00,158.44
2020-02-28 14:40:00,159.26
2020-02-28 14:50:00,160.62
2020-02-28 15:00:00,158.965
2020-02-28 15:10:00,157.83
2020-02-28 15:20:00,159.79
2020-02-28 15:30:00,157.5597
2020-02-28 15:40:00,158.49
2020-02-28 15:50:00,159.44
2020-02-28 16:00:00,161.605
2020-03-02 09:30:00,162.01
2020-03-02 09:40:00,164.225
2020-03-02 09:50:00,165.97
2020-03-02 10:00:00,165.23
2020-03-02 10:10:00,163.73
2020-03-02 10:20:00,163.8808
2020-03-02 10:30:00,163.39
2020-03-02 10:40:00,163.866
2020-03-02 10:50:00,165.28
2020-03-02 11:00:00,164.75
2020-03-02 11:10:00,164.855
2020-03-02 11:20:00,166.25
2020-03-02 11:30:00,166.8873
2020-03-02 11:40:00,167.33
2020-03-02 11:50:00,167.65
2020-03-02 12:00:00,168.5
2020-03-02 12:10:00,168.055
