TimeStamp,Cumulative Return
2020-07-13 10:00:00,0.00982934614290687
2020-07-13 10:10:00,0.012198590525550612
2020-07-13 10:20:00,0.013273393799576594
2020-07-13 10:30:00,0.01475839838194859
2020-07-13 10:40:00,0.01393673166261089
2020-07-13 10:50:00,0.014837404797269471
2020-07-13 11:00:00,0.016496539519008868
2020-07-13 11:10:00,0.01703378314319126
2020-07-13 11:20:00,0.017381411370603228
2020-07-13 11:30:00,0.01829788578832603
2020-07-13 11:40:00,0.017776443447207857
2020-07-13 11:50:00,0.016496539519008868
2020-07-13 12:00:00,0.016717757481907514
2020-07-13 12:10:00,0.017381411370603228
2020-07-13 12:20:00,0.016844167746421057
2020-07-13 12:30:00,0.0169705780109346
2020-07-13 12:40:00,0.017539424201245213
2020-07-13 12:50:00,0.016844167746421057
2020-07-13 13:00:00,0.016496539519008868
2020-07-13 13:10:00,0.016875770312549276
2020-07-13 13:20:00,0.01839269348671113
2020-07-13 13:30:00,0.01844009733590357
2020-07-13 13:40:00,0.019024744809278404
2020-07-13 13:50:00,0.017602629333501874
2020-07-13 14:00:00,0.01734980880447501
2020-07-13 14:10:00,0.013241475207786957
2020-07-13 14:20:00,0.014157949625509758
2020-07-13 14:30:00,0.010966090446544063
2020-07-13 14:40:00,0.010523654520746994
2020-07-13 14:50:00,0.012072180261037069
2020-07-13 15:00:00,0.012609423885219462
2020-07-13 15:10:00,0.0057358657522990075
2020-07-13 15:20:00,0.005119615712795955
2020-07-13 15:30:00,0.0021647757797933487
2020-07-13 15:40:00,-0.0030654489144519292
2020-07-13 15:50:00,-0.004771987485383766
2020-07-13 16:00:00,-0.005656859336978237
2020-07-14 09:40:00,-0.005909679866005102
2020-07-14 09:50:00,-0.008722308251429944
2020-07-14 10:00:00,-0.007900641532092356
2020-07-14 10:10:00,-0.012214391808614833
2020-07-14 10:20:00,-0.011376923806213135
2020-07-14 10:30:00,-0.006510128622444156
2020-07-14 10:40:00,-0.0059182125588598256
2020-07-14 10:50:00,-0.00312865404670859
2020-07-14 11:00:00,-0.0046139746547418925
2020-07-14 11:10:00,-0.0039819233321745084
2020-07-14 11:20:00,-0.00312865404670859
2020-07-14 11:30:00,-0.00357108997250577
2020-07-14 11:40:00,-0.0017381411370603894
2020-07-14 11:50:00,-0.000559365420472191
2020-07-14 12:00:00,-0.0013589103435198702
2020-07-14 12:10:00,-0.0030970514805802596
2020-07-14 12:20:00,-0.0005900199096167125
2020-07-14 12:30:00,-0.0013905129096483115
2020-07-14 12:40:00,-0.0009480769838511316
2020-07-14 12:50:00,-0.0006004487564390537
2020-07-14 13:00:00,-0.0033972758587996754
2020-07-14 13:10:00,-0.005656859336978237
2020-07-14 13:20:00,-0.004139936162816382
2020-07-14 13:30:00,-0.00312865404670859
2020-07-14 13:40:00,-0.0002528205290268648
2020-07-14 13:50:00,0.0003318269443479682
2020-07-14 14:00:00,-0.00015801283064187377
2020-07-14 14:10:00,0.000979679549979462
2020-07-14 14:20:00,0.0027178206870397403
2020-07-14 14:30:00,0.0025598078563979776
2020-07-14 14:40:00,0.0009164744177228012
2020-07-14 14:50:00,0.0002528205290268648
2020-07-14 15:00:00,0.0030335303226622923
2020-07-14 15:10:00,0.0003476282274121889
2020-07-14 15:20:00,-0.0008848718515944709
2020-07-14 15:30:00,0.0028442309515532838
2020-07-14 15:40:00,0.0038713143507251857
2020-07-14 15:50:00,0.0066681414530860295
2020-07-14 16:00:00,0.008058654362734341
2020-07-15 09:40:00,0.015832885630313154
2020-07-15 09:50:00,0.018740321714123098
2020-07-15 10:00:00,0.017223398539961465
2020-07-15 10:10:00,0.01665455234965063
2020-07-15 10:20:00,0.017602629333501874
2020-07-15 10:30:00,0.01918275763992039
2020-07-15 10:40:00,0.020096071801030124
2020-07-15 10:50:00,0.020431059001990937
2020-07-15 11:00:00,0.018550706317352894
2020-07-15 11:10:00,0.016022501027083358
2020-07-15 11:20:00,0.015485257402900965
2020-07-15 11:30:00,0.016749360048035955
2020-07-15 11:40:00,0.013778718831969128
2020-07-15 11:50:00,0.012008975128780408
2020-07-15 12:00:00,0.010460449388490334
2020-07-15 12:10:00,0.010820718642353677
2020-07-15 12:20:00,0.012925449546502987
2020-07-15 12:30:00,0.013178270075530074
2020-07-15 12:40:00,0.01115570584331449
2020-07-15 12:50:00,0.01381032139809757
2020-07-15 13:00:00,0.014695193249691707
2020-07-15 13:10:00,0.01611730872546846
2020-07-15 13:20:00,0.0152324368738741
2020-07-15 13:30:00,0.015390449704516085
2020-07-15 13:40:00,0.016338526688367105
2020-07-15 13:50:00,0.01573807793192805
2020-07-15 14:00:00,0.014790000948077031
2020-07-15 14:10:00,0.01703378314319126
2020-07-15 14:20:00,0.016717757481907514
2020-07-15 14:30:00,0.017223398539961465
2020-07-15 14:40:00,0.01734980880447501
2020-07-15 14:50:00,0.01701798186012704
2020-07-15 15:00:00,0.014252757323894638
2020-07-15 15:10:00,0.013683911133584026
2020-07-15 15:20:00,0.014631988117435046
2020-07-15 15:30:00,0.01611730872546846
2020-07-15 15:40:00,0.01741301393673167
2020-07-15 15:50:00,0.01919855892298461
2020-07-15 16:00:00,0.01734980880447501
2020-07-16 09:40:00,0.011250513541699592
2020-07-16 09:50:00,0.010902885314287403
2020-07-16 10:00:00,0.01011250513541695
2020-07-16 10:10:00,0.009796795499794397
2020-07-16 10:20:00,0.01033403912397679
2020-07-16 10:30:00,0.012008975128780408
2020-07-16 10:40:00,0.012198590525550612
2020-07-16 10:50:00,0.01251461618683436
2020-07-16 11:00:00,0.010808077615902523
2020-07-16 11:10:00,0.010018013462693265
2020-07-16 11:20:00,0.01027083399172013
2020-07-16 11:30:00,0.011187308409442931
2020-07-16 11:40:00,0.010476250671554554
2020-07-16 11:50:00,0.009512372404639313
2020-07-16 12:00:00,0.010586859653003655
2020-07-16 12:10:00,0.011092500711057607
2020-07-16 12:20:00,0.009638782669152857
2020-07-16 12:30:00,0.009896659608760183
2020-07-16 12:40:00,0.010555257086875436
2020-07-16 12:50:00,0.011092500711057607
2020-07-16 13:00:00,0.010460449388490334
2020-07-16 13:10:00,0.011882564864266865
2020-07-16 13:20:00,0.012767752741522642
2020-07-16 13:30:00,0.013146667509401633
2020-07-16 13:40:00,0.011945769996523525
2020-07-16 13:50:00,0.01251461618683436
2020-07-16 14:00:00,0.010965774420882868
2020-07-16 14:10:00,0.01251461618683436
2020-07-16 14:20:00,0.012388205922321038
2020-07-16 14:30:00,0.012862244414246327
2020-07-16 14:40:00,0.01216698795942217
2020-07-16 14:50:00,0.009891603198179721
2020-07-16 15:00:00,0.00938596214012577
2020-07-16 15:10:00,0.010507221186360383
2020-07-16 15:20:00,0.01161394305217578
2020-07-16 15:30:00,0.013747432291502104
2020-07-16 15:40:00,0.014948013778718794
2020-07-16 15:50:00,0.013115064943273413
2020-07-16 16:00:00,0.013620706001327365
2020-07-17 09:40:00,0.015485257402900965
2020-07-17 09:50:00,0.01513762917548922
2020-07-17 10:00:00,0.015453654836772746
2020-07-17 10:10:00,0.01428435989002308
2020-07-17 10:20:00,0.013841923964225789
2020-07-17 10:30:00,0.01159814176911178
2020-07-17 10:40:00,0.012242202066807817
2020-07-17 10:50:00,0.012941250829567208
2020-07-17 11:00:00,0.014537180419049944
2020-07-17 11:10:00,0.015485573428562383
2020-07-17 11:20:00,0.014695193249691707
2020-07-17 11:30:00,0.014948013778718794
2020-07-17 11:40:00,0.01475839838194859
2020-07-17 11:50:00,0.013952532945675333
2020-07-17 12:00:00,0.01564327023354295
2020-07-17 12:10:00,0.016385930537559767
2020-07-17 12:20:00,0.015927693328698256
2020-07-17 12:30:00,0.015896090762569814
2020-07-17 12:40:00,0.015896090762569814
2020-07-17 12:50:00,0.01573744588060544
2020-07-17 13:00:00,0.01513762917548922
2020-07-17 13:10:00,0.015817084347248933
2020-07-17 13:20:00,0.01477419966501281
2020-07-17 13:30:00,0.015883765761779856
2020-07-17 13:40:00,0.015077584299845181
2020-07-17 13:50:00,0.015601554846253585
2020-07-17 14:00:00,0.01520083430774588
2020-07-17 14:10:00,0.016844167746421057
2020-07-17 14:20:00,0.01785544986252874
2020-07-17 14:30:00,0.017381411370603228
2020-07-17 14:40:00,0.017128590841576363
2020-07-17 14:50:00,0.017286603672218126
2020-07-17 15:00:00,0.017571026767373432
2020-07-17 15:10:00,0.017539424201245213
2020-07-17 15:20:00,0.017571026767373432
2020-07-17 15:30:00,0.018582308883481335
2020-07-17 15:40:00,0.018629712732673775
2020-07-17 15:50:00,0.018171475523812486
2020-07-17 16:00:00,0.01665455234965063
2020-07-20 09:40:00,0.016275321556110223
2020-07-20 09:50:00,0.013715513699712245
2020-07-20 10:00:00,0.014853206080333692
2020-07-20 10:10:00,0.01665455234965063
2020-07-20 10:20:00,0.01773757229087014
2020-07-20 10:30:00,0.019530385867332356
2020-07-20 10:40:00,0.020162753215561047
2020-07-20 10:50:00,0.019878014094744545
2020-07-20 11:00:00,0.01916695635685617
2020-07-20 11:10:00,0.01877192428025154
2020-07-20 11:20:00,0.01959359099958924
2020-07-20 11:30:00,0.019893815377808766
2020-07-20 11:40:00,0.020731283380210463
2020-07-20 11:50:00,0.020980943652624706
2020-07-20 12:00:00,0.020232278861043618
2020-07-20 12:10:00,0.019909616660872986
2020-07-20 12:20:00,0.020873494927788228
2020-07-20 12:30:00,0.019909616660872986
2020-07-20 12:40:00,0.02063647568182536
2020-07-20 12:50:00,0.020699680814082244
2020-07-20 13:00:00,0.020699680814082244
2020-07-20 13:10:00,0.02060487311569692
2020-07-20 13:20:00,0.021552950099548163
2020-07-20 13:30:00,0.021663559080997485
2020-07-20 13:40:00,0.02152134753341972
2020-07-20 13:50:00,0.022564232215655844
2020-07-20 14:00:00,0.023022469424517134
2020-07-20 14:10:00,0.022681161710330855
2020-07-20 14:20:00,0.02272224504629783
2020-07-20 14:30:00,0.023132446354644065
2020-07-20 14:40:00,0.02325948867048
2020-07-20 14:50:00,0.023607116897891967
2020-07-20 15:00:00,0.02325948867048
2020-07-20 15:10:00,0.023417501501121762
2020-07-20 15:20:00,0.024713206712384972
2020-07-20 15:30:00,0.02553487343172267
2020-07-20 15:40:00,0.026735770944600556
2020-07-20 15:50:00,0.026972790190563423
2020-07-20 16:00:00,0.024934424675283617
2020-07-21 09:40:00,0.030780899409031948
2020-07-21 09:50:00,0.03213980975255204
2020-07-21 10:00:00,0.03251904054609245
2020-07-21 10:10:00,0.03155516227917721
2020-07-21 10:20:00,0.03226622001706536
2020-07-21 10:30:00,0.02956420061308984
2020-07-21 10:40:00,0.030306860917106437
2020-07-21 10:50:00,0.030717694276775287
2020-07-21 11:00:00,0.031539360996112986
2020-07-21 11:10:00,0.030654489144518404
2020-07-21 11:20:00,0.03176057895901141
2020-07-21 11:30:00,0.031634168694497866
2020-07-21 11:40:00,0.031210694308377862
2020-07-21 11:50:00,0.03002243782195113
2020-07-21 12:00:00,0.030312549379009512
2020-07-21 12:10:00,0.029263976234870315
2020-07-21 12:20:00,0.029390386499383858
2020-07-21 12:30:00,0.03040166861549154
2020-07-21 12:40:00,0.029769617292924266
2020-07-21 12:50:00,0.029896027557437588
2020-07-21 13:00:00,0.031160446228233774
2020-07-21 13:10:00,0.031033719938059035
2020-07-21 13:20:00,0.030622886578390185
2020-07-21 13:30:00,0.03122333533482924
2020-07-21 13:40:00,0.031634168694497866
2020-07-21 13:50:00,0.032045002054166716
2020-07-21 14:00:00,0.03180798280820407
2020-07-21 14:10:00,0.032850867490440194
2020-07-21 14:20:00,0.031381348165471
2020-07-21 14:30:00,0.03217141231868026
2020-07-21 14:40:00,0.031381348165471
2020-07-21 14:50:00,0.03169737382675475
2020-07-21 15:00:00,0.031570963562241205
2020-07-21 15:10:00,0.030291059634042217
2020-07-21 15:20:00,0.0276838479284518
2020-07-21 15:30:00,0.027147552381253437
2020-07-21 15:40:00,0.02584552665676454
2020-07-21 15:50:00,0.027557437663938256
2020-07-21 16:00:00,0.027020194039756085
2020-07-22 09:40:00,0.028110482571184647
2020-07-22 09:50:00,0.028513415289321387
2020-07-22 10:00:00,0.029421989065512077
2020-07-22 10:10:00,0.029485194197768738
2020-07-22 10:20:00,0.029390386499383858
2020-07-22 10:30:00,0.028063078721992207
2020-07-22 10:40:00,0.029358783933255417
2020-07-22 10:50:00,0.02736782226716805
2020-07-22 11:00:00,0.02774705306070846
2020-07-22 11:10:00,0.026988275447966448
2020-07-22 11:20:00,0.02683057864298588
2020-07-22 11:30:00,0.028315899251019072
2020-07-22 11:40:00,0.02884144992573412
2020-07-22 11:50:00,0.02902695698890745
2020-07-22 12:00:00,0.028947950573586567
2020-07-22 12:10:00,0.0287109313276237
2020-07-22 12:20:00,0.03052807888000486
2020-07-22 12:30:00,0.030243655784849777
2020-07-22 12:40:00,0.029817021142116706
2020-07-22 12:50:00,0.030054040388079573
2020-07-22 13:00:00,0.029801219859052486
2020-07-22 13:10:00,0.029390386499383858
2020-07-22 13:20:00,0.030085642954207792
2020-07-22 13:30:00,0.02951679676389718
2020-07-22 13:40:00,0.028831969155895365
2020-07-22 13:50:00,0.0276838479284518
2020-07-22 14:00:00,0.026356540151060148
2020-07-22 14:10:00,0.028031476155863766
2020-07-22 14:20:00,0.028537117213917718
2020-07-22 14:30:00,0.02869513004455948
2020-07-22 14:40:00,0.029580001896154062
2020-07-22 14:50:00,0.02950099548083296
2020-07-22 15:00:00,0.02945359163164052
2020-07-22 15:10:00,0.02997503397275869
2020-07-22 15:20:00,0.030970514805802374
2020-07-22 15:30:00,0.03040166861549154
2020-07-22 15:40:00,0.031081123787251475
2020-07-22 15:50:00,0.03327750213317304
2020-07-22 16:00:00,0.03264545081060577
